CALLS UPDATED,CALLS VOLUME,CALLS HIGH,CALLS LOW,CALLS PRIOR SETTLE,CALLS CHANGE,CALLS LAST,PUTS LAST,PUTS CHANGE,PUTS PRIOR SETTLE,PUTS LOW,PUTS HIGH,PUTS VOLUME,PUTS UPDATED,STRIKE PRICE,Date
18:05:03 CT 04 Feb 2021,0,0,0,0.5875,0,0,08:23:03 CT 05 Feb 2021,0,0,0,0.2822,0,0,2500.0,2026-01-01
08:23:02 CT 05 Feb 2021,0,0,0,0.4303,0,0,18:04:55 CT 04 Feb 2021,0,0,0,0.3922,0,0,2750.0,2026-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.3353,0,0,18:05:56 CT 04 Feb 2021,0,0,0,0.5427,0,0,3000.0,2026-01-01
18:05:56 CT 04 Feb 2021,0,0,0,0.5341,0,0,18:05:20 CT 04 Feb 2021,0,0,0,0.3151,0,0,2600.0,2026-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.1468,0,0,18:05:02 CT 04 Feb 2021,0,0,0,1.3427,0,0,4000.0,2026-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0799,0,0,18:04:50 CT 04 Feb 2021,0,0,0,2.2696,0,0,5000.0,2026-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0555,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.8428,0,0,5600.0,2026-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0436,0,0,18:05:26 CT 04 Feb 2021,0,0,0,3.2296,0,0,6000.0,2026-01-01
18:05:30 CT 04 Feb 2021,0,0,0,0.2366,0,0,18:05:55 CT 04 Feb 2021,0,0,0,0.9176,0,0,3500.0,2026-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0278,0,0,18:05:25 CT 04 Feb 2021,0,0,0,3.9621,0,0,6750.0,2026-01-01
18:04:13 CT 04 Feb 2021,0,0,0,0.8075,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.1358,0,0,2250.0,2026-02-01
18:04:47 CT 04 Feb 2021,0,0,0,0.5854,0,0,18:05:33 CT 04 Feb 2021,0,0,0,0.2554,0,0,2600.0,2026-02-01
08:23:03 CT 05 Feb 2021,0,0,0,0.3726,0,0,18:06:01 CT 04 Feb 2021,0,0,0,0.4714,0,0,3000.0,2026-02-01
08:23:03 CT 05 Feb 2021,0,0,0,0.2970,0,0,18:05:25 CT 04 Feb 2021,0,0,0,0.6417,0,0,3250.0,2026-02-01
08:23:02 CT 05 Feb 2021,0,0,0,0.4728,0,0,18:05:03 CT 04 Feb 2021,0,0,0,0.3258,0,0,2750.0,2026-02-01
08:23:03 CT 05 Feb 2021,0,0,0,0.1628,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.2488,0,0,4000.0,2026-02-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0955,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.1756,0,0,5000.0,2026-02-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0663,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.9935,0,0,5850.0,2026-02-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0625,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.1393,0,0,6000.0,2026-02-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0450,0,0,18:04:27 CT 04 Feb 2021,0,0,0,3.8697,0,0,6750.0,2026-02-01
18:04:02 CT 04 Feb 2021,0,0,0,0.2613,0,0,18:05:34 CT 04 Feb 2021,0,0,0,0.8313,0,0,3500.0,2026-02-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0437,0,0,18:05:18 CT 04 Feb 2021,0,0,0,3.9113,0,0,6750.0,2026-03-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0614,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.1810,0,0,6000.0,2026-03-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0665,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.9867,0,0,5800.0,2026-03-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0936,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.2166,0,0,5000.0,2026-03-01
08:23:03 CT 05 Feb 2021,0,0,0,0.1564,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.2849,0,0,4000.0,2026-03-01
18:05:59 CT 04 Feb 2021,0,0,0,0.2500,0,0,18:05:11 CT 04 Feb 2021,0,0,0,0.8630,0,0,3500.0,2026-03-01
08:23:03 CT 05 Feb 2021,0,0,0,0.2830,0,0,18:05:25 CT 04 Feb 2021,0,0,0,0.6702,0,0,3250.0,2026-03-01
08:23:03 CT 05 Feb 2021,0,0,0,0.3551,0,0,18:06:01 CT 04 Feb 2021,0,0,0,0.4964,0,0,3000.0,2026-03-01
08:23:03 CT 05 Feb 2021,0,0,0,0.4507,0,0,18:05:03 CT 04 Feb 2021,0,0,0,0.3462,0,0,2750.0,2026-03-01
18:04:13 CT 04 Feb 2021,0,0,0,0.7750,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.1466,0,0,2250.0,2026-03-01
18:05:43 CT 04 Feb 2021,0,0,0,0.5597,0,0,18:05:39 CT 04 Feb 2021,0,0,0,0.2727,0,0,2600.0,2026-03-01
18:06:02 CT 04 Feb 2021,0,0,0,0.2100,0,0,18:04:01 CT 04 Feb 2021,0,0,0,0.9610,0,0,3500.0,2026-04-01
08:23:03 CT 05 Feb 2021,0,0,0,0.1324,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.3974,0,0,4000.0,2026-04-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0810,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.3410,0,0,5000.0,2026-04-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0621,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.9202,0,0,5600.0,2026-04-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0526,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.3096,0,0,6000.0,2026-04-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0354,0,0,18:04:53 CT 04 Feb 2021,0,0,0,4.0405,0,0,6750.0,2026-04-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2963,0,0,18:06:00 CT 04 Feb 2021,0,0,0,0.5730,0,0,3000.0,2026-04-01
08:23:03 CT 05 Feb 2021,0,0,0,0.3770,0,0,18:05:03 CT 04 Feb 2021,0,0,0,0.4080,0,0,2750.0,2026-04-01
18:03:51 CT 04 Feb 2021,0,0,0,0.4741,0,0,18:06:00 CT 04 Feb 2021,0,0,0,0.3251,0,0,2600.0,2026-04-01
18:04:13 CT 04 Feb 2021,0,0,0,0.6682,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.1795,0,0,2250.0,2026-04-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2354,0,0,18:05:25 CT 04 Feb 2021,0,0,0,0.7583,0,0,3250.0,2026-04-01
18:04:13 CT 04 Feb 2021,0,0,0,0.4671,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.2752,0,0,2250.0,2026-05-01
18:03:57 CT 04 Feb 2021,0,0,0,0.3156,0,0,18:05:57 CT 04 Feb 2021,0,0,0,0.4546,0,0,2600.0,2026-05-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2370,0,0,18:05:03 CT 04 Feb 2021,0,0,0,0.5548,0,0,2750.0,2026-05-01
08:23:02 CT 05 Feb 2021,0,0,0,0.1790,0,0,18:06:00 CT 04 Feb 2021,0,0,0,0.7414,0,0,3000.0,2026-05-01
08:23:02 CT 05 Feb 2021,0,0,0,0.1369,0,0,18:05:25 CT 04 Feb 2021,0,0,0,0.9450,0,0,3250.0,2026-05-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0393,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.6347,0,0,5050.0,2026-05-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0703,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.6202,0,0,4000.0,2026-05-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0401,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.5856,0,0,5000.0,2026-05-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0244,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.5675,0,0,6000.0,2026-05-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0173,0,0,18:05:02 CT 04 Feb 2021,0,0,0,4.3092,0,0,6750.0,2026-05-01
18:03:59 CT 04 Feb 2021,0,0,0,0.1235,0,0,18:04:46 CT 04 Feb 2021,0,0,0,1.1625,0,0,3500.0,2026-05-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2307,0,0,18:05:07 CT 04 Feb 2021,0,0,0,0.5709,0,0,2750.0,2026-06-01
18:04:20 CT 04 Feb 2021,0,0,0,0.4545,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.2862,0,0,2250.0,2026-06-01
18:03:44 CT 04 Feb 2021,0,0,0,0.3072,0,0,18:05:19 CT 04 Feb 2021,0,0,0,0.4692,0,0,2600.0,2026-06-01
08:23:03 CT 05 Feb 2021,0,0,0,0.1744,0,0,18:06:00 CT 04 Feb 2021,0,0,0,0.7594,0,0,3000.0,2026-06-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0174,0,0,18:04:09 CT 04 Feb 2021,0,0,0,4.3325,0,0,6750.0,2026-06-01
18:05:41 CT 04 Feb 2021,0,0,0,0.1209,0,0,18:05:10 CT 04 Feb 2021,0,0,0,1.1829,0,0,3500.0,2026-06-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0689,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.6418,0,0,4000.0,2026-06-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0401,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.6086,0,0,5000.0,2026-06-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0393,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.6577,0,0,5050.0,2026-06-01
08:23:02 CT 05 Feb 2021,0,0,0,0.1336,0,0,18:05:25 CT 04 Feb 2021,0,0,0,0.9644,0,0,3250.0,2026-06-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0246,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.5907,0,0,6000.0,2026-06-01
18:04:13 CT 04 Feb 2021,0,0,0,0.4804,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.2760,0,0,2250.0,2026-07-01
18:05:02 CT 04 Feb 2021,0,0,0,0.3275,0,0,18:04:50 CT 04 Feb 2021,0,0,0,0.4545,0,0,2600.0,2026-07-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2474,0,0,18:05:03 CT 04 Feb 2021,0,0,0,0.5539,0,0,2750.0,2026-07-01
08:23:02 CT 05 Feb 2021,0,0,0,0.1881,0,0,18:06:01 CT 04 Feb 2021,0,0,0,0.7393,0,0,3000.0,2026-07-01
18:06:00 CT 04 Feb 2021,0,0,0,0.1916,0,0,18:05:32 CT 04 Feb 2021,0,0,0,0.8186,0,0,3100.0,2026-07-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0413,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.6748,0,0,5100.0,2026-07-01
18:05:41 CT 04 Feb 2021,0,0,0,0.1308,0,0,18:06:11 CT 04 Feb 2021,0,0,0,1.1578,0,0,3500.0,2026-07-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0749,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.6135,0,0,4000.0,2026-07-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0430,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.5768,0,0,5000.0,2026-07-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0269,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.5583,0,0,6000.0,2026-07-01
08:23:02 CT 05 Feb 2021,0,0,0,0.1448,0,0,18:05:24 CT 04 Feb 2021,0,0,0,0.9416,0,0,3250.0,2026-07-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0191,0,0,18:05:49 CT 04 Feb 2021,0,0,0,4.2993,0,0,6750.0,2026-07-01
18:04:13 CT 04 Feb 2021,0,0,0,0.5053,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.2671,0,0,2250.0,2026-08-01
08:23:03 CT 05 Feb 2021,0,0,0,0.2641,0,0,18:05:03 CT 04 Feb 2021,0,0,0,0.5386,0,0,2750.0,2026-08-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2017,0,0,18:06:01 CT 04 Feb 2021,0,0,0,0.7208,0,0,3000.0,2026-08-01
08:23:03 CT 05 Feb 2021,0,0,0,0.1557,0,0,18:05:25 CT 04 Feb 2021,0,0,0,0.9204,0,0,3250.0,2026-08-01
18:06:09 CT 04 Feb 2021,0,0,0,0.3473,0,0,18:05:36 CT 04 Feb 2021,0,0,0,0.4413,0,0,2600.0,2026-08-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0805,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.5866,0,0,4000.0,2026-08-01
18:05:54 CT 04 Feb 2021,0,0,0,0.1403,0,0,18:05:10 CT 04 Feb 2021,0,0,0,1.1343,0,0,3500.0,2026-08-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0208,0,0,18:04:15 CT 04 Feb 2021,0,0,0,4.2682,0,0,6750.0,2026-08-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0456,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.5467,0,0,5000.0,2026-08-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0421,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.7427,0,0,5200.0,2026-08-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0291,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.5278,0,0,6000.0,2026-08-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0218,0,0,18:05:51 CT 04 Feb 2021,0,0,0,4.2643,0,0,6750.0,2026-09-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0305,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.5244,0,0,6000.0,2026-09-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0436,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.7393,0,0,5200.0,2026-09-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0470,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.5434,0,0,5000.0,2026-09-01
18:04:49 CT 04 Feb 2021,0,0,0,0.1439,0,0,18:05:53 CT 04 Feb 2021,0,0,0,1.1329,0,0,3500.0,2026-09-01
08:23:02 CT 05 Feb 2021,0,0,0,0.1597,0,0,18:05:24 CT 04 Feb 2021,0,0,0,0.9195,0,0,3250.0,2026-09-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2063,0,0,18:06:01 CT 04 Feb 2021,0,0,0,0.7205,0,0,3000.0,2026-09-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2693,0,0,18:05:03 CT 04 Feb 2021,0,0,0,0.5387,0,0,2750.0,2026-09-01
18:05:40 CT 04 Feb 2021,0,0,0,0.3528,0,0,18:06:07 CT 04 Feb 2021,0,0,0,0.4418,0,0,2600.0,2026-09-01
18:04:13 CT 04 Feb 2021,0,0,0,0.5114,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.2682,0,0,2250.0,2026-09-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0829,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.5843,0,0,4000.0,2026-09-01
18:05:40 CT 04 Feb 2021,0,0,0,0.3529,0,0,18:06:01 CT 04 Feb 2021,0,0,0,0.4469,0,0,2600.0,2026-10-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0222,0,0,18:04:34 CT 04 Feb 2021,0,0,0,4.2699,0,0,6750.0,2026-10-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0309,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.5299,0,0,6000.0,2026-10-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0440,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.7449,0,0,5200.0,2026-10-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0475,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.5489,0,0,5000.0,2026-10-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0838,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.5901,0,0,4000.0,2026-10-01
18:04:05 CT 04 Feb 2021,0,0,0,0.1448,0,0,18:05:09 CT 04 Feb 2021,0,0,0,1.1388,0,0,3500.0,2026-10-01
08:23:03 CT 05 Feb 2021,0,0,0,0.1606,0,0,18:05:25 CT 04 Feb 2021,0,0,0,0.9254,0,0,3250.0,2026-10-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2070,0,0,18:06:01 CT 04 Feb 2021,0,0,0,0.7262,0,0,3000.0,2026-10-01
08:23:03 CT 05 Feb 2021,0,0,0,0.2697,0,0,18:05:07 CT 04 Feb 2021,0,0,0,0.5442,0,0,2750.0,2026-10-01
18:04:13 CT 04 Feb 2021,0,0,0,0.5103,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.2723,0,0,2250.0,2026-10-01
18:05:32 CT04 Feb 2021,0,0,0,0.1546,0,0,18:06:06 CT04 Feb 2021,0,0,0,1.1176,0,0,3500.0,2026-11-01
18:04:13 CT04 Feb 2021,0,0,0,0.5342,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.2643,0,0,2250.0,2026-11-01
18:05:24 CT04 Feb 2021,0,0,0,0.3721,0,0,18:05:51 CT04 Feb 2021,0,0,0,0.4351,0,0,2600.0,2026-11-01
08:23:03 CT05 Feb 2021,0,0,0,0.2858,0,0,18:05:03 CT04 Feb 2021,0,0,0,0.5303,0,0,2750.0,2026-11-01
08:23:02 CT05 Feb 2021,0,0,0,0.2204,0,0,18:06:01 CT04 Feb 2021,0,0,0,0.7096,0,0,3000.0,2026-11-01
08:23:02 CT05 Feb 2021,0,0,0,0.1716,0,0,18:05:25 CT04 Feb 2021,0,0,0,0.9064,0,0,3250.0,2026-11-01
08:23:03 CT05 Feb 2021,0,0,0,0.0333,0,0,18:04:29 CT04 Feb 2021,0,0,0,3.5014,0,0,6000.0,2026-11-01
08:23:03 CT05 Feb 2021,0,0,0,0.0502,0,0,18:04:29 CT04 Feb 2021,0,0,0,2.5209,0,0,5000.0,2026-11-01
08:23:03 CT05 Feb 2021,0,0,0,0.0456,0,0,18:05:03 CT04 Feb 2021,0,0,0,2.7656,0,0,5250.0,2026-11-01
08:23:03 CT05 Feb 2021,0,0,0,0.0240,0,0,18:04:11 CT04 Feb 2021,0,0,0,4.2408,0,0,6750.0,2026-11-01
08:23:03 CT05 Feb 2021,0,0,0,0.0897,0,0,18:04:29 CT04 Feb 2021,0,0,0,1.5657,0,0,4000.0,2026-11-01
18:04:52 CT 04 Feb 2021,0,0,0,0.4312,0,0,18:05:53 CT 04 Feb 2021,0,0,0,0.3932,0,0,2600.0,2026-12-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2011,0,0,18:05:24 CT 04 Feb 2021,0,0,0,0.8370,0,0,3250.0,2026-12-01
18:04:13 CT 04 Feb 2021,0,0,0,0.6091,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.2363,0,0,2250.0,2026-12-01
08:23:03 CT 05 Feb 2021,0,0,0,0.3355,0,0,18:05:03 CT 04 Feb 2021,0,0,0,0.4816,0,0,2750.0,2026-12-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2592,0,0,18:06:01 CT 04 Feb 2021,0,0,0,0.6499,0,0,3000.0,2026-12-01
18:05:03 CT 04 Feb 2021,0,0,0,0.1827,0,0,18:04:13 CT 04 Feb 2021,0,0,0,1.0447,0,0,3500.0,2026-12-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0232,0,0,18:03:46 CT 04 Feb 2021,0,0,0,4.1388,0,0,6750.0,2026-12-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0664,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.4375,0,0,5000.0,2026-12-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0537,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.8233,0,0,5400.0,2026-12-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0381,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.4056,0,0,6000.0,2026-12-01
08:23:03 CT 05 Feb 2021,0,0,0,0.1111,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.4879,0,0,4000.0,2026-12-01
18:04:13 CT 04 Feb 2021,0,0,0,0.7697,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.1855,0,0,2250.0,2027-01-01
18:05:26 CT 04 Feb 2021,0,0,0,0.5633,0,0,18:05:14 CT 04 Feb 2021,0,0,0,0.3173,0,0,2600.0,2027-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.1499,0,0,18:04:29 CT 04 Feb 2021,0,0,0,1.3218,0,0,4000.0,2027-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0895,0,0,18:04:29 CT 04 Feb 2021,0,0,0,2.2546,0,0,5000.0,2027-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.2812,0,0,18:05:25 CT 04 Feb 2021,0,0,0,0.7140,0,0,3250.0,2027-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0552,0,0,18:04:29 CT 04 Feb 2021,0,0,0,3.2164,0,0,6000.0,2027-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0363,0,0,18:04:43 CT 04 Feb 2021,0,0,0,3.9453,0,0,6750.0,2027-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.4500,0,0,18:05:07 CT 04 Feb 2021,0,0,0,0.3932,0,0,2750.0,2027-01-01
08:23:02 CT 05 Feb 2021,0,0,0,0.3560,0,0,18:06:00 CT 04 Feb 2021,0,0,0,0.5438,0,0,3000.0,2027-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0638,0,0,18:05:03 CT 04 Feb 2021,0,0,0,2.9260,0,0,5700.0,2027-01-01
18:04:23 CT 04 Feb 2021,0,0,0,0.2507,0,0,18:04:58 CT 04 Feb 2021,0,0,0,0.9047,0,0,3500.0,2027-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0317,0,0,18:04:52 CT 04 Feb 2021,0,0,0,3.8292,0,0,6750.0,2027-02-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0531,0,0,18:05:07 CT 04 Feb 2021,0,0,0,3.0531,0,0,5950.0,2027-02-01
18:05:59 CT 04 Feb 2021,0,0,0,0.3175,0,0,18:04:01 CT 04 Feb 2021,0,0,0,0.8605,0,0,3500.0,2027-02-01
18:04:17 CT 04 Feb 2021,0,0,0,0.6538,0,0,18:05:08 CT 04 Feb 2021,0,0,0,0.2968,0,0,2600.0,2027-02-01
18:04:13 CT 04 Feb 2021,0,0,0,0.8617,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.1650,0,0,2250.0,2027-02-01
18:04:10 CT 04 Feb 2021,0,0,0,0.0001,0,0,18:03:50 CT 04 Feb 2021,0,0,0,15.6930,0,0,18250.0,2031-04-01
11:23:49 CT 05 Feb 2021,"3,766",0.1200,0.0750,0.0649,+0.0161,0.0810,08:23:03 CT 05 Feb 2021,52,0,0,0.3799,0,0,3250.0,2031-04-01
08:23:02 CT 05 Feb 2021,1,0.1260,0.1260,0.0691,+0.0569,0.1260,18:05:03 CT 04 Feb 2021,0,0,0,0.6834,0,0,3230.0,2031-04-01
11:22:15 CT 05 Feb 2021,681,0.1300,0.1000,0.0758,+0.0252,0.1010,11:00:28 CT 05 Feb 2021,25,0.3390,0.3390,0.3407,-0.0017,0.3390,3200.0,2031-04-01
10:50:22 CT 05 Feb 2021,301,0.1500,0.1040,0.0882,+0.0188,0.1070,08:23:03 CT 05 Feb 2021,0,0,0,0.3032,0,0,3150.0,2031-04-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0965,0,0,08:23:03 CT 05 Feb 2021,0,0,0,0.2815,0,0,3120.0,2031-04-01
11:36:14 CT 05 Feb 2021,311,0.1670,0.1290,0.1025,+0.0265,0.1290,08:23:03 CT 05 Feb 2021,0,0,0,0.2674,0,0,3100.0,2031-04-01
11:10:25 CT 05 Feb 2021,201,0.1840,0.1310,0.1185,+0.0125,0.1310,08:23:03 CT 05 Feb 2021,5,0,0,0.2335,0,0,3050.0,2031-04-01
11:38:26 CT 05 Feb 2021,"1,989",0.2080,0.1480,0.1366,+0.0324,0.1690,11:00:08 CT 05 Feb 2021,359,0.1960,0.1640,0.2016,-0.0326,0.1690,3000.0,2031-04-01
09:55:02 CT 05 Feb 2021,2,0,0,0.1444,0,0,09:27:13 CT 05 Feb 2021,1,0.1700,0.1700,0.1894,-0.0194,0.1700,2980.0,2031-04-01
08:23:03 CT 05 Feb 2021,1,0,0,0.1568,0,0,11:06:53 CT 05 Feb 2021,24,0.1750,0.1370,0.1718,+0.0032,0.1750,2950.0,2031-04-01
08:23:03 CT 05 Feb 2021,1,0,0,0.1654,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.1604,0,0,2930.0,2031-04-01
11:18:57 CT 05 Feb 2021,474,0.1020,0.0680,0.0555,+0.0125,0.0680,08:23:03 CT 05 Feb 2021,0,0,0,0.4205,0,0,3300.0,2031-04-01
09:55:02 CT 05 Feb 2021,1,0,0,0.1744,0,0,08:23:02 CT 05 Feb 2021,0,0,0,0.1494,0,0,2910.0,2031-04-01
08:23:02 CT 05 Feb 2021,0,0,0,0.1935,0,0,10:24:13 CT 05 Feb 2021,2,0.1100,0.1100,0.1285,-0.0185,0.1100,2870.0,2031-04-01
11:35:13 CT 05 Feb 2021,320,0.2670,0.2400,0.2036,+0.0364,0.2400,11:01:47 CT 05 Feb 2021,340,0.1220,0.0940,0.1186,+0.0014,0.1200,2850.0,2031-04-01
08:23:02 CT 05 Feb 2021,0,0,0,0.2142,0,0,08:51:13 CT 05 Feb 2021,2,0.0850,0.0850,0.1092,-0.0242,0.0850,2830.0,2031-04-01
09:40:17 CT 05 Feb 2021,143,0.3160,0.2650,0.2309,+0.0391,0.2700,11:23:49 CT 05 Feb 2021,"1,472",0.1010,0.0740,0.0959,+0.0051,0.1010,2800.0,2031-04-01
08:23:03 CT 05 Feb 2021,0,0,0,0.2427,0,0,08:23:02 CT 05 Feb 2021,1,0.0780,0.0780,0.0877,-0.0097,0.0780,2780.0,2031-04-01
10:45:53 CT 05 Feb 2021,46,0.3270,0.3000,0.2612,+0.0388,0.3000,11:01:47 CT 05 Feb 2021,944,0.0630,0.0560,0.0762,-0.0152,0.0610,2750.0,2031-04-01
10:34:46 CT 05 Feb 2021,77,0.3710,0.3710,0.2941,+0.0769,0.3710,11:26:57 CT 05 Feb 2021,431,0.0540,0.0420,0.0591,-0.0111,0.0480,2700.0,2031-04-01
08:49:14 CT 05 Feb 2021,28,0,0,0.3298,0,0,11:07:06 CT 05 Feb 2021,"1,081",0.0470,0.0320,0.0448,+0.0022,0.0470,2650.0,2031-04-01
11:08:30 CT 05 Feb 2021,2,0.3500,0.3500,0.3449,+0.0051,0.3500,09:41:36 CT 05 Feb 2021,6,0.0330,0.0170,0.0399,-0.0069,0.0330,2630.0,2031-04-01
10:24:22 CT 05 Feb 2021,35,0.4200,0.4200,0.3683,+0.0517,0.4200,11:36:14 CT 05 Feb 2021,"3,334",0.0330,0.0220,0.0333,-0.0053,0.0280,2600.0,2031-04-01
