CALLS UPDATED,CALLS VOLUME,CALLS HIGH,CALL SLOW,CALLS PRIOR SETTLE,CALLS CHANGE,CALLS LAST,PUTS LAST,PUTS CHANGE,PUTS PRIOR SETTLE,PUTS LOW,PUTS HIGH,PUTS VOLUME,PUTS UPDATED,STRIKE PRICE,Date
18:29:29 CT 02 Feb 2021,0,-,-,0.883,-,-,-,-,0.031,-,-,0,18:30:54 CT 02 Feb 2021,1600.0,2023-10-01
18:31:02 CT 02 Feb 2021,0,-,-,0.9279,-,-,-,-,0.0259,-,-,0,18:30:31 CT 02 Feb 2021,1550.0,2023-10-01
18:30:26 CT 02 Feb 2021,0,-,-,0.9734,-,-,-,-,0.0199,-,-,0,08:20:17 CT 03 Feb 2021,1500.0,2023-10-01
18:31:08 CT 02 Feb 2021,0,-,-,1.0188,-,-,-,-,0.0168,-,-,0,18:31:05 CT 02 Feb 2021,1450.0,2023-10-01
18:31:12 CT 02 Feb 2021,0,-,-,1.0649,-,-,-,-,0.0129,-,-,0,18:31:14 CT 02 Feb 2021,1400.0,2023-10-01
18:30:48 CT 02 Feb 2021,0,-,-,1.1118,-,-,-,-,0.0098,-,-,0,18:30:18 CT 02 Feb 2021,1350.0,2023-10-01
18:29:48 CT 02 Feb 2021,0,-,-,1.1593,-,-,-,-,0.0073,-,-,0,18:31:34 CT 02 Feb 2021,1300.0,2023-10-01
18:30:08 CT 02 Feb 2021,0,-,-,1.3046,-,-,-,-,0.0026,-,-,0,18:29:16 CT 02 Feb 2021,1150.0,2023-10-01
18:30:28 CT 02 Feb 2021,0,-,-,0.0118,-,-,-,-,1.9598,-,-,0,18:29:15 CT 02 Feb 2021,4400.0,2023-10-01
18:29:17 CT 02 Feb 2021,0,-,-,0.011,-,-,-,-,2.009,-,-,0,18:29:52 CT 02 Feb 2021,4450.0,2023-10-01
18:29:46 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.798,-,-,0,18:29:17 CT 02 Feb 2021,17250.0,2023-10-01
18:29:36 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.048,-,-,0,18:29:18 CT 02 Feb 2021,10500.0,2023-10-01
18:29:41 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.798,-,-,0,18:31:17 CT 02 Feb 2021,10250.0,2023-10-01
18:29:48 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.548,-,-,0,18:29:54 CT 02 Feb 2021,10000.0,2023-10-01
18:31:26 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.298,-,-,0,18:29:37 CT 02 Feb 2021,9750.0,2023-10-01
18:30:16 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.048,-,-,0,18:30:45 CT 02 Feb 2021,9500.0,2023-10-01
18:29:21 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,6.798,-,-,0,18:30:12 CT 02 Feb 2021,9250.0,2023-10-01
18:30:22 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,6.548,-,-,0,18:30:31 CT 02 Feb 2021,9000.0,2023-10-01
18:29:14 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,6.298,-,-,0,18:31:20 CT 02 Feb 2021,8750.0,2023-10-01
18:30:39 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,6.0481,-,-,0,18:31:16 CT 02 Feb 2021,8500.0,2023-10-01
18:30:52 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,5.7981,-,-,0,18:29:56 CT 02 Feb 2021,8250.0,2023-10-01
18:29:37 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,5.5481,-,-,0,18:29:40 CT 02 Feb 2021,8000.0,2023-10-01
18:30:08 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,5.2982,-,-,0,18:31:29 CT 02 Feb 2021,7750.0,2023-10-01
18:30:28 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,5.0482,-,-,0,18:30:31 CT 02 Feb 2021,7500.0,2023-10-01
18:29:27 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,4.9982,-,-,0,18:30:00 CT 02 Feb 2021,7450.0,2023-10-01
18:31:22 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,4.9483,-,-,0,18:29:35 CT 02 Feb 2021,7400.0,2023-10-01
18:29:29 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,4.8983,-,-,0,18:29:29 CT 02 Feb 2021,7350.0,2023-10-01
18:29:31 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,4.8483,-,-,0,18:29:46 CT 02 Feb 2021,7300.0,2023-10-01
18:30:21 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,4.7983,-,-,0,18:31:28 CT 02 Feb 2021,7250.0,2023-10-01
18:29:31 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,4.7483,-,-,0,18:30:43 CT 02 Feb 2021,7200.0,2023-10-01
18:31:09 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,4.6984,-,-,0,18:31:28 CT 02 Feb 2021,7150.0,2023-10-01
18:31:00 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,4.6484,-,-,0,18:30:30 CT 02 Feb 2021,7100.0,2023-10-01
18:29:39 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.548,-,-,0,18:29:29 CT 02 Feb 2021,11000.0,2023-10-01
18:29:10 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.798,-,-,0,18:29:48 CT 02 Feb 2021,11250.0,2023-10-01
18:29:31 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.048,-,-,0,18:31:30 CT 02 Feb 2021,11500.0,2023-10-01
18:31:19 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.298,-,-,0,18:29:11 CT 02 Feb 2021,11750.0,2023-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0072,-,-,-,-,2.0582,-,-,0,18:31:37 CT 02 Feb 2021,4500.0,2023-10-01
18:30:46 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.548,-,-,0,18:31:09 CT 02 Feb 2021,17000.0,2023-10-01
18:29:28 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.298,-,-,0,18:30:10 CT 02 Feb 2021,16750.0,2023-10-01
18:29:31 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.048,-,-,0,18:30:46 CT 02 Feb 2021,16500.0,2023-10-01
18:29:31 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.798,-,-,0,18:31:10 CT 02 Feb 2021,16250.0,2023-10-01
18:29:58 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.548,-,-,0,18:29:10 CT 02 Feb 2021,16000.0,2023-10-01
18:29:57 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.298,-,-,0,18:29:23 CT 02 Feb 2021,15750.0,2023-10-01
18:31:10 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.048,-,-,0,18:29:58 CT 02 Feb 2021,15500.0,2023-10-01
18:30:19 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.798,-,-,0,18:30:03 CT 02 Feb 2021,15250.0,2023-10-01
18:29:55 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.548,-,-,0,18:29:31 CT 02 Feb 2021,15000.0,2023-10-01
18:29:31 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,4.5984,-,-,0,18:29:13 CT 02 Feb 2021,7050.0,2023-10-01
18:31:00 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.298,-,-,0,18:30:00 CT 02 Feb 2021,14750.0,2023-10-01
18:29:57 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.798,-,-,0,18:29:26 CT 02 Feb 2021,14250.0,2023-10-01
18:31:15 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.548,-,-,0,18:30:57 CT 02 Feb 2021,14000.0,2023-10-01
18:31:05 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.298,-,-,0,18:31:13 CT 02 Feb 2021,13750.0,2023-10-01
18:30:05 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.048,-,-,0,18:29:36 CT 02 Feb 2021,13500.0,2023-10-01
18:31:30 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.798,-,-,0,18:30:13 CT 02 Feb 2021,13250.0,2023-10-01
18:30:58 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.548,-,-,0,18:30:45 CT 02 Feb 2021,13000.0,2023-10-01
18:31:34 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.298,-,-,0,18:30:18 CT 02 Feb 2021,12750.0,2023-10-01
18:30:22 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.048,-,-,0,18:30:31 CT 02 Feb 2021,12500.0,2023-10-01
18:30:11 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.798,-,-,0,18:30:42 CT 02 Feb 2021,12250.0,2023-10-01
18:30:12 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.548,-,-,0,18:30:46 CT 02 Feb 2021,12000.0,2023-10-01
18:30:26 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.048,-,-,0,18:29:37 CT 02 Feb 2021,14500.0,2023-10-01
18:29:29 CT 02 Feb 2021,0,-,-,0.0005,-,-,-,-,4.5485,-,-,0,18:30:26 CT 02 Feb 2021,7000.0,2023-10-01
18:30:58 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.298,-,-,0,18:30:28 CT 02 Feb 2021,10750.0,2023-10-01
18:30:15 CT 02 Feb 2021,0,-,-,0.0005,-,-,-,-,4.4485,-,-,0,18:29:55 CT 02 Feb 2021,6900.0,2023-10-01
18:31:13 CT 02 Feb 2021,0,-,-,0.0023,-,-,-,-,3.1503,-,-,0,18:31:29 CT 02 Feb 2021,5600.0,2023-10-01
18:30:36 CT 02 Feb 2021,0,-,-,0.0024,-,-,-,-,3.1004,-,-,0,18:30:36 CT 02 Feb 2021,5550.0,2023-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0021,-,-,-,-,3.0875,-,-,0,08:20:18 CT 03 Feb 2021,5500.0,2023-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0027,-,-,-,-,3.0007,-,-,0,18:29:59 CT 02 Feb 2021,5450.0,2023-10-01
18:29:54 CT 02 Feb 2021,0,-,-,0.0029,-,-,-,-,2.9509,-,-,0,18:29:47 CT 02 Feb 2021,5400.0,2023-10-01
18:31:14 CT 02 Feb 2021,0,-,-,0.0031,-,-,-,-,2.9011,-,-,0,18:30:37 CT 02 Feb 2021,5350.0,2023-10-01
18:31:30 CT 02 Feb 2021,0,-,-,0.0033,-,-,-,-,2.8513,-,-,0,18:30:26 CT 02 Feb 2021,5300.0,2023-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0028,-,-,-,-,2.8387,-,-,0,08:20:18 CT 03 Feb 2021,5250.0,2023-10-01
18:29:20 CT 02 Feb 2021,0,-,-,0.0038,-,-,-,-,2.7518,-,-,0,18:29:09 CT 02 Feb 2021,5200.0,2023-10-01
18:30:23 CT 02 Feb 2021,0,-,-,0.004,-,-,-,-,2.702,-,-,0,18:29:31 CT 02 Feb 2021,5150.0,2023-10-01
18:31:19 CT 02 Feb 2021,0,-,-,0.0021,-,-,-,-,3.2001,-,-,0,18:31:14 CT 02 Feb 2021,5650.0,2023-10-01
18:30:36 CT 02 Feb 2021,0,-,-,0.0043,-,-,-,-,2.6523,-,-,0,18:29:29 CT 02 Feb 2021,5100.0,2023-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0037,-,-,-,-,2.5529,-,-,0,18:30:18 CT 02 Feb 2021,5000.0,2023-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0039,-,-,-,-,2.5033,-,-,0,18:30:23 CT 02 Feb 2021,4950.0,2023-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0042,-,-,-,-,2.4536,-,-,0,18:30:37 CT 02 Feb 2021,4900.0,2023-10-01
18:31:36 CT 02 Feb 2021,0,-,-,0.0061,-,-,-,-,2.4041,-,-,0,18:29:24 CT 02 Feb 2021,4850.0,2023-10-01
18:31:05 CT 02 Feb 2021,0,-,-,0.0065,-,-,-,-,2.3545,-,-,0,18:31:15 CT 02 Feb 2021,4800.0,2023-10-01
18:31:23 CT 02 Feb 2021,0,-,-,0.007,-,-,-,-,2.305,-,-,0,18:29:31 CT 02 Feb 2021,4750.0,2023-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0054,-,-,-,-,2.2555,-,-,0,18:30:42 CT 02 Feb 2021,4700.0,2023-10-01
18:29:30 CT 02 Feb 2021,0,-,-,0.0081,-,-,-,-,2.2061,-,-,0,18:30:50 CT 02 Feb 2021,4650.0,2023-10-01
18:29:27 CT 02 Feb 2021,0,-,-,0.0088,-,-,-,-,2.1568,-,-,0,18:29:29 CT 02 Feb 2021,4600.0,2023-10-01
18:30:16 CT 02 Feb 2021,0,-,-,0.0005,-,-,-,-,4.4985,-,-,0,18:29:27 CT 02 Feb 2021,6950.0,2023-10-01
18:29:45 CT 02 Feb 2021,0,-,-,0.0046,-,-,-,-,2.6026,-,-,0,18:29:26 CT 02 Feb 2021,5050.0,2023-10-01
18:30:43 CT 02 Feb 2021,0,-,-,0.002,-,-,-,-,3.25,-,-,0,18:30:13 CT 02 Feb 2021,5700.0,2023-10-01
18:29:31 CT 02 Feb 2021,0,-,-,0.0094,-,-,-,-,2.1074,-,-,0,18:29:31 CT 02 Feb 2021,4550.0,2023-10-01
18:31:30 CT 02 Feb 2021,0,-,-,0.0018,-,-,-,-,3.3498,-,-,0,18:29:18 CT 02 Feb 2021,5800.0,2023-10-01
18:30:20 CT 02 Feb 2021,0,-,-,0.0019,-,-,-,-,3.2999,-,-,0,18:29:10 CT 02 Feb 2021,5750.0,2023-10-01
18:31:33 CT 02 Feb 2021,0,-,-,0.0006,-,-,-,-,4.3486,-,-,0,18:31:01 CT 02 Feb 2021,6800.0,2023-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0007,-,-,-,-,4.2986,-,-,0,18:31:37 CT 02 Feb 2021,6750.0,2023-10-01
18:29:27 CT 02 Feb 2021,0,-,-,0.0007,-,-,-,-,4.2487,-,-,0,18:29:47 CT 02 Feb 2021,6700.0,2023-10-01
18:30:47 CT 02 Feb 2021,0,-,-,0.0007,-,-,-,-,4.1987,-,-,0,18:31:28 CT 02 Feb 2021,6650.0,2023-10-01
18:29:29 CT 02 Feb 2021,0,-,-,0.0007,-,-,-,-,4.1487,-,-,0,18:30:59 CT 02 Feb 2021,6600.0,2023-10-01
18:31:26 CT 02 Feb 2021,0,-,-,0.0008,-,-,-,-,4.0988,-,-,0,18:31:10 CT 02 Feb 2021,6550.0,2023-10-01
18:30:15 CT 02 Feb 2021,0,-,-,0.0008,-,-,-,-,4.0488,-,-,0,18:30:53 CT 02 Feb 2021,6500.0,2023-10-01
18:29:22 CT 02 Feb 2021,0,-,-,0.0009,-,-,-,-,3.9989,-,-,0,18:29:35 CT 02 Feb 2021,6450.0,2023-10-01
18:29:20 CT 02 Feb 2021,0,-,-,0.0009,-,-,-,-,3.9489,-,-,0,18:30:57 CT 02 Feb 2021,6400.0,2023-10-01
18:29:53 CT 02 Feb 2021,0,-,-,0.001,-,-,-,-,3.899,-,-,0,18:30:57 CT 02 Feb 2021,6350.0,2023-10-01
18:30:50 CT 02 Feb 2021,0,-,-,0.0006,-,-,-,-,4.3986,-,-,0,18:29:31 CT 02 Feb 2021,6850.0,2023-10-01
18:29:34 CT 02 Feb 2021,0,-,-,0.0011,-,-,-,-,3.7991,-,-,0,18:29:16 CT 02 Feb 2021,6250.0,2023-10-01
18:29:23 CT 02 Feb 2021,0,-,-,0.0011,-,-,-,-,3.7491,-,-,0,18:31:27 CT 02 Feb 2021,6200.0,2023-10-01
18:30:23 CT 02 Feb 2021,0,-,-,0.0012,-,-,-,-,3.6992,-,-,0,18:29:56 CT 02 Feb 2021,6150.0,2023-10-01
18:30:48 CT 02 Feb 2021,0,-,-,0.0012,-,-,-,-,3.6492,-,-,0,18:29:14 CT 02 Feb 2021,6100.0,2023-10-01
18:30:45 CT 02 Feb 2021,0,-,-,0.0013,-,-,-,-,3.5993,-,-,0,18:30:35 CT 02 Feb 2021,6050.0,2023-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0013,-,-,-,-,3.5494,-,-,0,18:29:54 CT 02 Feb 2021,6000.0,2023-10-01
18:29:38 CT 02 Feb 2021,0,-,-,0.0015,-,-,-,-,3.4995,-,-,0,18:31:01 CT 02 Feb 2021,5950.0,2023-10-01
18:31:25 CT 02 Feb 2021,0,-,-,0.0016,-,-,-,-,3.4496,-,-,0,18:30:17 CT 02 Feb 2021,5900.0,2023-10-01
18:30:51 CT 02 Feb 2021,0,-,-,0.0017,-,-,-,-,3.3997,-,-,0,18:31:34 CT 02 Feb 2021,5850.0,2023-10-01
18:30:10 CT 02 Feb 2021,0,-,-,0.001,-,-,-,-,3.849,-,-,0,18:30:16 CT 02 Feb 2021,6300.0,2023-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1599,-,-,-,-,0.5197,-,-,0,18:30:16 CT 02 Feb 2021,2820.0,2023-11-01
18:31:01 CT 02 Feb 2021,0,-,-,0.1713,-,-,-,-,0.5413,-,-,0,18:29:14 CT 02 Feb 2021,2850.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1469,-,-,-,-,0.5558,-,-,0,18:31:31 CT 02 Feb 2021,2870.0,2023-11-01
18:31:24 CT 02 Feb 2021,0,-,-,0.1136,-,-,-,-,0.7336,-,-,0,18:31:19 CT 02 Feb 2021,3100.0,2023-11-01
18:31:07 CT 02 Feb 2021,0,-,-,0.1456,-,-,-,-,0.6156,-,-,0,18:29:07 CT 02 Feb 2021,2950.0,2023-11-01
08:20:18 CT 03 Feb 2021,0,-,-,0.1172,-,-,-,-,0.654,-,-,0,18:30:58 CT 02 Feb 2021,3000.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1073,-,-,-,-,0.6933,-,-,0,18:29:28 CT 02 Feb 2021,3050.0,2023-11-01
08:20:18 CT 03 Feb 2021,0,-,-,0.2698,-,-,-,-,0.3307,-,-,0,08:20:18 CT 03 Feb 2021,2500.0,2023-11-01
08:20:18 CT 03 Feb 2021,0,-,-,0.1395,-,-,-,-,0.578,-,-,0,18:29:25 CT 02 Feb 2021,2900.0,2023-11-01
08:20:18 CT 03 Feb 2021,0,-,-,0.1655,-,-,-,-,0.5056,-,-,0,18:30:24 CT 02 Feb 2021,2800.0,2023-11-01
08:20:18 CT 03 Feb 2021,0,-,-,0.2056,-,-,-,-,0.418,-,-,0,18:29:44 CT 02 Feb 2021,2670.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.18,-,-,-,-,0.4904,-,-,0,08:20:17 CT 03 Feb 2021,2750.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1861,-,-,-,-,0.4575,-,-,0,18:30:18 CT 02 Feb 2021,2730.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1957,-,-,-,-,0.4562,-,-,0,08:20:18 CT 03 Feb 2021,2700.0,2023-11-01
08:20:18 CT 03 Feb 2021,0,-,-,0.2124,-,-,-,-,0.423,-,-,0,08:20:17 CT 03 Feb 2021,2650.0,2023-11-01
08:20:18 CT 03 Feb 2021,0,-,-,0.2266,-,-,-,-,0.3801,-,-,0,18:29:50 CT 02 Feb 2021,2610.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2303,-,-,-,-,0.3738,-,-,0,18:30:19 CT 02 Feb 2021,2600.0,2023-11-01
08:20:18 CT 03 Feb 2021,0,-,-,0.2378,-,-,-,-,0.3617,-,-,0,18:29:54 CT 02 Feb 2021,2580.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2416,-,-,-,-,0.3557,-,-,0,18:29:59 CT 02 Feb 2021,2570.0,2023-11-01
08:20:18 CT 03 Feb 2021,0,-,-,0.2494,-,-,-,-,0.3438,-,-,0,18:29:44 CT 02 Feb 2021,2550.0,2023-11-01
18:31:32 CT 02 Feb 2021,0,-,-,0.1045,-,-,-,-,0.7745,-,-,0,18:31:26 CT 02 Feb 2021,3150.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1741,-,-,-,-,0.4847,-,-,0,18:29:36 CT 02 Feb 2021,2770.0,2023-11-01
18:29:41 CT 02 Feb 2021,0,-,-,0.0961,-,-,-,-,0.8161,-,-,0,18:30:13 CT 02 Feb 2021,3200.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0312,-,-,-,-,1.3097,-,-,0,18:31:15 CT 02 Feb 2021,3750.0,2023-11-01
18:31:32 CT 02 Feb 2021,0,-,-,0.0815,-,-,-,-,0.9015,-,-,0,18:29:49 CT 02 Feb 2021,3300.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2914,-,-,-,-,0.3024,-,-,0,08:20:17 CT 03 Feb 2021,2450.0,2023-11-01
18:30:33 CT 02 Feb 2021,0,-,-,0.0159,-,-,-,-,1.8859,-,-,0,18:31:25 CT 02 Feb 2021,4350.0,2023-11-01
18:30:39 CT 02 Feb 2021,0,-,-,0.0171,-,-,-,-,1.8371,-,-,0,18:29:38 CT 02 Feb 2021,4300.0,2023-11-01
18:29:36 CT 02 Feb 2021,0,-,-,0.0185,-,-,-,-,1.7885,-,-,0,18:31:24 CT 02 Feb 2021,4250.0,2023-11-01
18:30:42 CT 02 Feb 2021,0,-,-,0.0199,-,-,-,-,1.7399,-,-,0,18:29:12 CT 02 Feb 2021,4200.0,2023-11-01
18:30:27 CT 02 Feb 2021,0,-,-,0.0215,-,-,-,-,1.6915,-,-,0,18:31:06 CT 02 Feb 2021,4150.0,2023-11-01
18:30:54 CT 02 Feb 2021,0,-,-,0.0231,-,-,-,-,1.6431,-,-,0,18:29:23 CT 02 Feb 2021,4100.0,2023-11-01
18:29:50 CT 02 Feb 2021,0,-,-,0.025,-,-,-,-,1.595,-,-,0,18:31:30 CT 02 Feb 2021,4050.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0204,-,-,-,-,1.5469,-,-,0,18:30:28 CT 02 Feb 2021,4000.0,2023-11-01
18:30:16 CT 02 Feb 2021,0,-,-,0.0291,-,-,-,-,1.4991,-,-,0,18:29:52 CT 02 Feb 2021,3950.0,2023-11-01
18:30:00 CT 02 Feb 2021,0,-,-,0.0314,-,-,-,-,1.4514,-,-,0,18:31:32 CT 02 Feb 2021,3900.0,2023-11-01
18:30:46 CT 02 Feb 2021,0,-,-,0.034,-,-,-,-,1.404,-,-,0,18:30:39 CT 02 Feb 2021,3850.0,2023-11-01
18:30:07 CT 02 Feb 2021,0,-,-,0.0367,-,-,-,-,1.3567,-,-,0,18:30:42 CT 02 Feb 2021,3800.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0341,-,-,-,-,1.2629,-,-,0,18:29:28 CT 02 Feb 2021,3700.0,2023-11-01
18:30:57 CT 02 Feb 2021,0,-,-,0.0465,-,-,-,-,1.2165,-,-,0,18:30:29 CT 02 Feb 2021,3650.0,2023-11-01
18:29:59 CT 02 Feb 2021,0,-,-,0.0503,-,-,-,-,1.1703,-,-,0,18:30:41 CT 02 Feb 2021,3600.0,2023-11-01
18:30:40 CT 02 Feb 2021,0,-,-,0.0545,-,-,-,-,1.1245,-,-,0,18:31:06 CT 02 Feb 2021,3550.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0485,-,-,-,-,1.079,-,-,0,18:31:00 CT 02 Feb 2021,3500.0,2023-11-01
18:29:56 CT 02 Feb 2021,0,-,-,0.064,-,-,-,-,1.034,-,-,0,18:30:46 CT 02 Feb 2021,3450.0,2023-11-01
18:31:32 CT 02 Feb 2021,0,-,-,0.0694,-,-,-,-,0.9894,-,-,0,18:29:38 CT 02 Feb 2021,3400.0,2023-11-01
18:31:30 CT 02 Feb 2021,0,-,-,0.0752,-,-,-,-,0.9452,-,-,0,18:30:29 CT 02 Feb 2021,3350.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0755,-,-,-,-,0.8583,-,-,0,18:30:33 CT 02 Feb 2021,3250.0,2023-11-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2959,-,-,-,-,0.2821,-,-,0,18:29:44 CT 02 Feb 2021,2440.0,2023-11-01
18:29:53 CT 02 Feb 2021,0,-,-,0.0148,-,-,-,-,1.9348,-,-,0,18:31:35 CT 02 Feb 2021,4400.0,2023-11-01
18:29:54 CT 02 Feb 2021,0,-,-,0.3616,-,-,-,-,0.2549,-,-,0,08:20:18 CT 03 Feb 2021,2360.0,2023-11-01
18:31:09 CT 02 Feb 2021,0,-,-,1.4313,-,-,-,-,0.0013,-,-,0,18:31:34 CT 02 Feb 2021,1050.0,2023-11-01
18:29:10 CT 02 Feb 2021,0,-,-,1.4808,-,-,-,-,0.0008,-,-,0,18:30:28 CT 02 Feb 2021,1000.0,2023-11-01
18:30:43 CT 02 Feb 2021,0,-,-,1.5305,-,-,-,-,0.0005,-,-,0,18:30:10 CT 02 Feb 2021,950.0,2023-11-01
18:29:26 CT 02 Feb 2021,0,-,-,1.5803,-,-,-,-,0.0003,-,-,0,18:29:18 CT 02 Feb 2021,900.0,2023-11-01
18:30:05 CT 02 Feb 2021,0,-,-,1.6302,-,-,-,-,0.0002,-,-,0,18:31:02 CT 02 Feb 2021,850.0,2023-11-01
18:31:16 CT 02 Feb 2021,0,-,-,1.6801,-,-,-,-,0.0001,-,-,0,18:31:30 CT 02 Feb 2021,800.0,2023-11-01
18:30:09 CT 02 Feb 2021,0,-,-,1.73,-,-,-,-,0.0001,-,-,0,18:30:03 CT 02 Feb 2021,750.0,2023-11-01
18:30:27 CT 02 Feb 2021,0,-,-,1.78,-,-,-,-,0.0001,-,-,0,18:31:29 CT 02 Feb 2021,700.0,2023-11-01
18:31:30 CT 02 Feb 2021,0,-,-,1.83,-,-,-,-,0.0001,-,-,0,18:30:45 CT 02 Feb 2021,650.0,2023-11-01
18:31:34 CT 02 Feb 2021,0,-,-,1.88,-,-,-,-,0.0001,-,-,0,18:29:38 CT 02 Feb 2021,600.0,2023-11-01
18:29:38 CT 02 Feb 2021,0,-,-,1.93,-,-,-,-,0.0001,-,-,0,18:30:38 CT 02 Feb 2021,550.0,2023-11-01
18:31:06 CT 02 Feb 2021,0,-,-,1.98,-,-,-,-,0.0001,-,-,0,18:30:41 CT 02 Feb 2021,500.0,2023-11-01
18:29:26 CT 02 Feb 2021,0,-,-,2.03,-,-,-,-,0.0001,-,-,0,18:31:06 CT 02 Feb 2021,450.0,2023-11-01
18:30:04 CT 02 Feb 2021,0,-,-,2.08,-,-,-,-,0.0001,-,-,0,18:31:14 CT 02 Feb 2021,400.0,2023-11-01
18:31:09 CT 02 Feb 2021,0,-,-,2.13,-,-,-,-,0.0001,-,-,0,18:29:33 CT 02 Feb 2021,350.0,2023-11-01
18:30:52 CT 02 Feb 2021,0,-,-,2.18,-,-,-,-,0.0001,-,-,0,18:31:30 CT 02 Feb 2021,300.0,2023-11-01
18:29:38 CT 02 Feb 2021,0,-,-,2.23,-,-,-,-,0.0001,-,-,0,18:31:06 CT 02 Feb 2021,250.0,2023-11-01
18:30:37 CT 02 Feb 2021,0,-,-,2.28,-,-,-,-,0.0001,-,-,0,18:29:41 CT 02 Feb 2021,200.0,2023-11-01
